,filename,label,features
1574,ID_bea98908f,[0.00844754 0.06060164 0.04145984 0.0688725  0.04492555 0.18732753],"[3.5165413e-04 3.0578463e-03 2.1547936e-03 ... 5.6096792e-01 2.7203101e-01
 9.9610841e-01]"
1575,ID_ce2d8343f,[0.00369357 0.03131805 0.01822639 0.04136375 0.02120698 0.07965636],"[3.5012432e-04 2.0011007e-03 2.2770744e-03 ... 8.2548428e-01 3.3907950e-01
 7.4491650e-01]"
1576,ID_96330fcf3,[0.00213875 0.01721262 0.01236727 0.02718493 0.01183029 0.04303926],"[3.2387016e-04 2.2172933e-03 2.2739992e-03 ... 2.0590158e+00 5.4272962e-01
 6.4639354e-01]"
1577,ID_9b828b332,[0.02494317 0.14697236 0.1150607  0.17472982 0.12858477 0.4023338 ],"[3.0654349e-04 4.2022569e-03 2.4403748e-03 ... 1.1206442e+00 3.8553834e-01
 6.3844419e-01]"
1578,ID_a663ebcdf,[0.04980429 0.24377897 0.1760592  0.27462628 0.2397826  0.6366077 ],"[3.2697892e-04 4.1061691e-03 2.4512776e-03 ... 1.2971164e+00 3.1289187e-01
 4.0442240e-01]"
1579,ID_eff80dd9b,[0.05950509 0.26612353 0.22003567 0.30611533 0.2607498  0.69562626],"[3.2911208e-04 3.3402797e-03 3.0471045e-03 ... 7.9241318e-01 2.4620666e-01
 3.9624852e-01]"
1580,ID_2c817faf9,[0.08762129 0.33512893 0.2975256  0.39295962 0.31098306 0.77903783],"[2.9790288e-04 3.9048651e-03 2.8247605e-03 ... 9.1659164e-01 4.5244582e-02
 5.0496292e-01]"
1581,ID_d9ed1b917,[0.07420806 0.36163262 0.25600356 0.36150607 0.32807302 0.72820383],"[2.6624574e-04 5.2111028e-03 2.4916530e-03 ... 1.6693695e+00 3.3321053e-02
 2.9516262e-01]"
1582,ID_560f7d916,[0.07036821 0.33401176 0.23291932 0.34347096 0.26269057 0.72174853],"[2.8621301e-04 6.6769910e-03 2.4205428e-03 ... 8.0617201e-01 2.1294951e-02
 8.1282240e-01]"
1583,ID_9f6e4a22b,[0.06302255 0.33599865 0.24307202 0.3396022  0.26156458 0.76353973],"[2.7102407e-04 6.6619837e-03 2.4800508e-03 ... 8.1998551e-01 5.8860954e-02
 3.1222439e-01]"
1584,ID_998ae45c2,[0.06868472 0.36755735 0.27943632 0.36314312 0.26547047 0.7523032 ],"[2.9143383e-04 7.6780692e-03 2.5669143e-03 ... 4.1581079e-01 6.2126111e-02
 1.3425107e-01]"
1585,ID_12961d82a,[0.05705647 0.34932616 0.25840673 0.3278633  0.2614666  0.71814567],"[3.50131944e-04 7.75772706e-03 3.12536652e-03 ... 4.51311648e-01
 5.92212826e-02 1.14930764e-01]"
1586,ID_fc4b448d8,[0.05947461 0.36001372 0.2620823  0.3443867  0.24728723 0.7453313 ],"[3.1805795e-04 6.7472421e-03 2.8514494e-03 ... 9.3155038e-01 7.7085733e-02
 2.5252056e-01]"
1587,ID_24800cdb2,[0.06476272 0.3685629  0.23887615 0.3526552  0.27760494 0.7127036 ],"[3.3372277e-04 5.6290347e-03 3.1856764e-03 ... 7.0621449e-01 1.0118733e-01
 1.9395787e-01]"
1588,ID_2bfb5034e,[0.05757965 0.33592093 0.20994231 0.33807975 0.2881581  0.6936369 ],"[3.3206609e-04 5.9455591e-03 3.4217634e-03 ... 7.9083115e-01 7.7374429e-02
 5.6085849e-01]"
1589,ID_fcc19e126,[0.0469803  0.27180785 0.15205203 0.28857908 0.2552019  0.58949804],"[3.3292791e-04 5.9542884e-03 3.6649017e-03 ... 9.9901605e-01 2.1176651e-01
 6.2316483e-01]"
1590,ID_9ef0a28f7,[0.04823899 0.27868408 0.20886345 0.28250673 0.24508132 0.6352551 ],"[3.4431298e-04 6.8933093e-03 3.6985837e-03 ... 1.3061082e+00 6.6231757e-02
 6.8086904e-01]"
1591,ID_4c99156c5,[0.03467198 0.24943165 0.13127667 0.25057077 0.19754502 0.5540837 ],"[3.3480427e-04 6.3794325e-03 3.8886406e-03 ... 1.2830191e+00 6.0156431e-02
 6.1805081e-01]"
1592,ID_16bc76519,[0.02199345 0.16994116 0.09191956 0.19625677 0.1729243  0.4237508 ],"[3.4640316e-04 6.2870802e-03 4.7157118e-03 ... 1.3350528e+00 2.9344159e-01
 5.7162720e-01]"
1593,ID_e2bfa3791,[0.01077277 0.07928426 0.04196931 0.1028349  0.08815575 0.19774729],"[3.6856526e-04 5.8018626e-03 5.0829956e-03 ... 1.9312987e+00 6.3694179e-01
 1.0617232e+00]"
1594,ID_eeb678211,[0.00215141 0.02112121 0.012035   0.01781348 0.01781233 0.0357785 ],"[3.9845734e-04 4.9198866e-03 4.9638762e-03 ... 1.9022079e+00 1.2608933e+00
 1.2686709e+00]"
1595,ID_fd96aa2a4,[0.00084674 0.00791949 0.00505862 0.00960849 0.01488524 0.01458524],"[4.3853655e-04 4.1835350e-03 4.7278316e-03 ... 2.0843449e+00 1.1047504e+00
 9.5717430e-01]"
1596,ID_ff47fbc2c,[0.00088543 0.0087248  0.00515417 0.01106121 0.01480516 0.0139833 ],"[4.5310269e-04 4.8253862e-03 4.7784625e-03 ... 2.5261142e+00 4.4062641e-01
 5.9522712e-01]"
1597,ID_552987fa3,[0.00063237 0.0089647  0.00335594 0.01473277 0.01616604 0.01471142],"[4.8135134e-04 5.3586722e-03 5.6906193e-03 ... 2.3059046e+00 1.1496253e+00
 4.1854775e-01]"
1598,ID_2d5f42b6c,[0.00050315 0.01160498 0.00215472 0.00680934 0.00776748 0.01349925],"[3.4893758e-04 5.0395457e-03 3.3641395e-03 ... 2.6491654e+00 8.9187151e-01
 2.3608069e+00]"
1599,ID_18c9e279e,[0.00099937 0.01183793 0.00394183 0.01798181 0.00787129 0.02434588],"[3.4198345e-04 4.4920202e-03 3.3373809e-03 ... 3.4363599e+00 1.5236052e+00
 9.7897506e-01]"
1600,ID_f2fd044b4,[0.00069401 0.01063484 0.00281494 0.01572226 0.00485583 0.01698459],"[3.4223899e-04 3.5326367e-03 3.5350227e-03 ... 2.7760856e+00 9.5986092e-01
 1.2971730e+00]"
1601,ID_0ce0c327f,[0.00158812 0.02523566 0.00795586 0.02517067 0.01975838 0.05398169],"[3.3350725e-04 4.2016744e-03 3.4147997e-03 ... 2.8870735e+00 1.3141057e+00
 1.7685699e+00]"
1602,ID_4a2d0f1d6,[0.00114402 0.01649718 0.00753863 0.0252775  0.00818722 0.02594758],"[3.0732685e-04 5.4131253e-03 2.7958171e-03 ... 3.2083240e+00 1.2041596e+00
 1.9365544e+00]"
1603,ID_2cabad021,[0.00558738 0.04593674 0.03396287 0.06960394 0.05991819 0.15591033],"[2.8138456e-04 4.9673207e-03 2.6851664e-03 ... 2.8385277e+00 5.8116680e-01
 1.5985506e+00]"
1604,ID_fb4205b7f,[0.0187039  0.14502892 0.11524855 0.21652192 0.21077044 0.44684124],"[2.4793416e-04 5.0869007e-03 2.5491253e-03 ... 1.5217667e+00 2.5615671e-01
 7.6715702e-01]"
1605,ID_43e9f7f01,[0.03611712 0.2545189  0.23211555 0.31515792 0.2984019  0.67980033],"[2.4410216e-04 4.4522346e-03 2.3021838e-03 ... 1.1620779e+00 7.9348058e-02
 2.2963229e-01]"
1606,ID_8a4a4d1aa,[0.03400901 0.24070424 0.23550883 0.2927575  0.27540123 0.69339705],"[2.3885579e-04 6.0391976e-03 2.0551484e-03 ... 1.3757868e+00 1.0214268e-01
 5.0000751e-01]"
1607,ID_071f45d5f,[0.03376169 0.16003121 0.20242895 0.2723224  0.26747847 0.64756364],"[2.4733983e-04 4.1546798e-03 1.9781273e-03 ... 1.7181094e+00 8.0921590e-02
 8.7686902e-01]"
1608,ID_c67819df1,[0.04705084 0.21237859 0.2458961  0.27260333 0.26889864 0.67023456],"[2.4555187e-04 3.2380400e-03 2.1573515e-03 ... 1.0490397e+00 1.2142046e-02
 4.8023206e-01]"
1609,ID_1d6a72036,[0.04356961 0.2550377  0.22801009 0.29774633 0.3106559  0.6763966 ],"[2.3878075e-04 3.1036276e-03 2.1457756e-03 ... 1.2526422e+00 0.0000000e+00
 4.3974435e-01]"
1610,ID_50071724f,[0.0271525  0.19704619 0.16494468 0.2509482  0.22576156 0.5632096 ],"[2.7753311e-04 3.9780959e-03 2.1165330e-03 ... 1.3860013e+00 2.6927423e-02
 4.9911359e-01]"
1611,ID_f6362296a,[0.0422643  0.22503923 0.17579398 0.22799093 0.24855971 0.584517  ],"[2.7548545e-04 3.3674873e-03 2.1122755e-03 ... 1.3081309e+00 1.8683012e-01
 1.8313734e-01]"
1612,ID_16584373a,[0.03720354 0.21410775 0.15333235 0.21219851 0.22908053 0.55045915],"[2.5386072e-04 3.9545032e-03 1.9135929e-03 ... 8.8713443e-01 1.9145773e-01
 2.9702508e-01]"
1613,ID_96bdd1f8a,[0.03465906 0.23979197 0.17005853 0.21841821 0.19380958 0.5725476 ],"[2.5995303e-04 3.6815302e-03 2.0692621e-03 ... 8.3413458e-01 1.1964910e-01
 3.7247229e-01]"
1614,ID_89bf58b78,[0.04916613 0.26702586 0.17858922 0.21424168 0.19010384 0.6033639 ],"[3.0535174e-04 2.8618348e-03 2.0400607e-03 ... 1.1209092e+00 2.9588081e-02
 5.3322995e-01]"
1615,ID_c3f59b823,[0.06399598 0.2761023  0.22742388 0.25247884 0.2766411  0.6489837 ],"[3.5212011e-04 3.2269619e-03 2.3509206e-03 ... 5.8146429e-01 1.2293460e-03
 2.4805504e-01]"
1616,ID_d8ed401fc,[0.05824918 0.3202788  0.23128656 0.25821245 0.27563754 0.6738749 ],"[3.5084595e-04 3.7722171e-03 2.3904778e-03 ... 5.8641905e-01 2.2957310e-02
 4.4162020e-01]"
1617,ID_ebe2765aa,[0.04834579 0.25564787 0.1699408  0.25204542 0.24897929 0.56699723],"[3.8185355e-04 3.1385990e-03 2.4862115e-03 ... 9.6554226e-01 3.3135436e-02
 7.5805569e-01]"
1618,ID_ac791fced,[0.04131223 0.19751985 0.11056396 0.19940187 0.1681884  0.51749676],"[3.8062438e-04 3.9432375e-03 2.6745033e-03 ... 6.7232150e-01 1.6734849e-01
 4.4063392e-01]"
1619,ID_1dfbca2a8,[0.01179384 0.0747287  0.02358382 0.08151906 0.06210555 0.21833725],"[4.0631962e-04 3.2678293e-03 2.9142806e-03 ... 8.0311525e-01 6.1802769e-01
 1.5264943e-01]"
1620,ID_d18249a09,[0.03618009 0.18063374 0.08859591 0.1991997  0.1670179  0.4474496 ],"[4.4285733e-04 2.7592983e-03 3.0866354e-03 ... 1.1765330e+00 2.4779689e-01
 2.6985732e-01]"
1621,ID_0f0ec4ec4,[0.02307297 0.12793367 0.06078138 0.1714041  0.12787785 0.35988665],"[4.2021694e-04 3.1350988e-03 3.2920779e-03 ... 1.1109108e+00 2.9016519e-01
 7.3480451e-01]"
1622,ID_d7bab46bc,[0.00329155 0.02125025 0.01038673 0.03390988 0.02559635 0.05983929],"[4.1722110e-04 3.6876989e-03 4.2680162e-03 ... 1.6942656e+00 1.0893732e+00
 9.8663509e-01]"
1623,ID_e81aa8a8f,[0.00187276 0.01305649 0.00653651 0.0259426  0.0181231  0.03188337],"[4.2362665e-04 4.2360881e-03 4.2214906e-03 ... 1.2661040e+00 1.9572790e+00
 1.8116798e+00]"
1624,ID_199651f15,[0.00157388 0.01347307 0.00499509 0.0198097  0.01219977 0.03084806],"[3.3933029e-04 3.8796568e-03 4.1553150e-03 ... 1.0643227e+00 2.9401360e+00
 8.4180295e-01]"
1625,ID_f9bf91c98,[0.00069146 0.00658445 0.00235632 0.00722862 0.00431636 0.00674546],"[3.7301614e-04 4.3048998e-03 4.5684441e-03 ... 2.8236613e+00 1.6633048e+00
 5.4615897e-01]"
1626,ID_1eb33e19b,[0.00052415 0.00375126 0.00154515 0.00286667 0.0029417  0.0024871 ],"[3.8627381e-04 5.5855992e-03 4.5470437e-03 ... 2.5091238e+00 1.3955213e+00
 6.4961195e-01]"
1627,ID_1443ba57d,[0.00177284 0.01716649 0.00944108 0.02897403 0.02641764 0.05227422],"[3.7945400e-04 5.8940370e-03 4.5047048e-03 ... 6.5556896e-01 1.4780453e+00
 9.3769586e-01]"
1628,ID_67e81389b,[0.00178945 0.02364767 0.00984793 0.02512919 0.03203401 0.03981356],"[3.9293658e-04 5.8583282e-03 5.0718370e-03 ... 7.6265395e-01 8.9211416e-01
 9.4183195e-01]"
1629,ID_4881a4480,[0.00224986 0.03989677 0.01370359 0.03514411 0.04482152 0.0791002 ],"[4.1800010e-04 5.7948530e-03 5.4187956e-03 ... 1.0218985e+00 7.8058308e-01
 5.3788245e-01]"
1630,ID_53fe2bc5e,[0.00174861 0.01324521 0.00895176 0.02686812 0.02057494 0.04107999],"[4.3634683e-04 3.5425168e-03 3.7272316e-03 ... 1.2495472e+00 6.4020771e-01
 4.5463100e-01]"
1631,ID_61994b413,[0.00046457 0.00405815 0.00356243 0.00900355 0.00724284 0.0102391 ],"[3.3441492e-04 4.1162847e-03 3.0735198e-03 ... 3.1466830e-01 3.8722301e-01
 1.2357982e+00]"
1632,ID_aa8829ce7,[0.00113036 0.01551714 0.00723642 0.01537568 0.01854725 0.027625  ],"[3.1135578e-04 5.1781922e-03 3.2731080e-03 ... 1.7845261e-01 4.3571073e-01
 1.7276781e+00]"
1633,ID_615dcf44b,[0.00242755 0.0216451  0.00836207 0.02388268 0.0320475  0.04843673],"[3.3614374e-04 4.0052878e-03 3.1748535e-03 ... 2.8215933e-01 4.2931905e-01
 2.3627536e+00]"
1634,ID_483da73e3,[0.00085267 0.01195646 0.00680075 0.01663055 0.01225969 0.03169019],"[3.2682833e-04 4.4129835e-03 3.1439532e-03 ... 1.9436538e-01 3.3899605e-01
 1.8205681e+00]"
1635,ID_a7f6baf17,[0.00033679 0.00327422 0.00313697 0.0040674  0.00199744 0.00544857],"[3.2367150e-04 3.3584440e-03 3.1339615e-03 ... 4.7995448e-01 9.9370575e-01
 1.9853058e+00]"
1636,ID_eaeb155b9,[0.00077521 0.00561103 0.00511002 0.00585295 0.00313251 0.00817426],"[2.9724077e-04 4.7508460e-03 2.6810453e-03 ... 7.5426471e-01 1.2323568e+00
 1.7958989e+00]"
1637,ID_1a8bbf569,[0.00193535 0.01095059 0.00591261 0.00890192 0.0065623  0.01089164],"[3.2188988e-04 3.5475125e-03 2.6339144e-03 ... 7.2856230e-01 1.5219774e+00
 2.7846713e+00]"
1638,ID_6a3f22d61,[0.000962   0.00919941 0.00483028 0.00833025 0.00579504 0.00783891],"[2.8768828e-04 4.3255519e-03 2.3535853e-03 ... 2.1350208e-01 1.2915565e+00
 2.2760928e+00]"
1639,ID_f40edc6d1,[0.00085697 0.00939073 0.00377379 0.01178247 0.00586698 0.01125979],"[3.1093648e-04 4.0142164e-03 2.0389697e-03 ... 3.8977024e-01 6.9319379e-01
 1.6843326e+00]"
1640,ID_810fb4b19,[0.00099698 0.01254438 0.0082249  0.00968362 0.00981698 0.01722366],"[3.1854416e-04 3.0818658e-03 2.3542421e-03 ... 1.4416158e-01 4.2822295e-01
 2.0393836e+00]"
1641,ID_dc5e9803d,[0.00054545 0.00706236 0.00468014 0.00369784 0.00484431 0.00397144],"[2.3878428e-04 2.8592036e-03 2.0764889e-03 ... 4.8451912e-01 5.4487479e-01
 1.6064776e+00]"
1642,ID_49d26db0f,[0.00365506 0.03168211 0.01639606 0.02511378 0.02488672 0.05733136],"[2.6079937e-04 3.5060095e-03 2.0397664e-03 ... 1.4806107e-01 3.5122532e-01
 3.4672136e+00]"
1643,ID_363026b7c,[0.00553445 0.05162737 0.0335525  0.06248014 0.07635657 0.14922099],"[3.0630975e-04 2.7176025e-03 2.0791816e-03 ... 6.2861979e-01 4.8953035e-01
 2.6450064e+00]"
1644,ID_2c866b687,[0.00449139 0.03314843 0.01684495 0.03037183 0.04201624 0.08407661],"[3.3476125e-04 3.2631261e-03 2.1669734e-03 ... 5.3788722e-01 5.2904838e-01
 2.0687959e+00]"
1645,ID_dc95ada62,[0.00079727 0.01080518 0.00722781 0.00783863 0.00884218 0.01449713],"[3.0151871e-04 5.5934535e-03 2.2118636e-03 ... 3.0778712e-01 2.1606622e+00
 1.7816921e+00]"
1646,ID_d9e812145,[0.00158403 0.01546232 0.0106752  0.01773047 0.01474259 0.04476219],"[2.7928740e-04 4.8867390e-03 2.0934539e-03 ... 4.5169622e-01 8.0629003e-01
 2.5851474e+00]"
1647,ID_6a96ab7ca,[0.0006282  0.00729709 0.00524738 0.00987161 0.00886306 0.01891181],"[2.8729410e-04 4.1988161e-03 2.0507553e-03 ... 4.2753291e-01 9.9559695e-01
 2.7632408e+00]"
1648,ID_04110a514,[0.00105413 0.01619419 0.00683527 0.01950795 0.01239529 0.02462881],"[3.0947992e-04 4.3725530e-03 1.9910755e-03 ... 4.4670692e-01 1.3245201e+00
 2.3508043e+00]"
1649,ID_046df489a,[0.00084547 0.01098609 0.00537571 0.00933861 0.00842436 0.01919228],"[3.6223815e-04 4.8426562e-03 2.1520513e-03 ... 3.8578299e-01 1.3718731e+00
 2.5926223e+00]"
1650,ID_092af3af4,[0.00057778 0.00591202 0.00242603 0.00427705 0.00374185 0.0060879 ],"[3.5857159e-04 5.4952037e-03 2.1684496e-03 ... 9.2583233e-01 1.0981706e+00
 2.5199637e+00]"
1651,ID_301ad6aae,[0.00122614 0.01008407 0.00470441 0.00799195 0.00559827 0.01308429],"[3.8761972e-04 6.4236997e-03 2.2558747e-03 ... 9.1678417e-01 9.5698124e-01
 1.9971416e+00]"
1652,ID_cff407309,[0.00100887 0.00930596 0.00500137 0.00826843 0.00729743 0.02514788],"[3.6567874e-04 6.2442711e-03 2.3956187e-03 ... 8.0557406e-01 1.6563697e+00
 1.4954216e+00]"
1653,ID_b2a57aa7b,[0.00082043 0.00799443 0.00386752 0.00847012 0.00840887 0.02260838],"[3.9732500e-04 6.5347878e-03 2.5572749e-03 ... 2.0139885e+00 1.5536356e+00
 2.4702375e+00]"
1654,ID_b87db52ff,[0.00063468 0.00990894 0.00322108 0.01029512 0.01034033 0.01875653],"[4.1491614e-04 6.1795986e-03 2.6809666e-03 ... 2.3314629e+00 1.8147538e+00
 1.9803483e+00]"
1655,ID_1652e295f,[0.00060333 0.00672332 0.00269058 0.01071383 0.0121402  0.02032293],"[4.4208340e-04 7.2674351e-03 2.7913563e-03 ... 2.4302263e+00 1.6906726e+00
 2.8122492e+00]"
1656,ID_d7ce5acc8,[0.00094818 0.00815244 0.00332598 0.01341654 0.01328987 0.02314826],"[4.2376172e-04 7.7557554e-03 3.2296614e-03 ... 1.9834795e+00 1.7666311e+00
 2.7291350e+00]"
1657,ID_1b6747048,[0.0009538  0.00505104 0.00228607 0.01152062 0.01092996 0.01757416],"[4.2328681e-04 7.4898899e-03 3.6407961e-03 ... 2.3396707e+00 1.8411102e+00
 2.3142796e+00]"
1658,ID_68e4f1604,[0.00225915 0.01161758 0.00535279 0.03498511 0.0222532  0.07298031],"[4.4297031e-04 6.1055245e-03 4.0064049e-03 ... 1.2532787e+00 1.7712541e+00
 2.3919928e+00]"
1659,ID_4552cc951,[0.00141949 0.01004257 0.00269926 0.01518902 0.00913952 0.02307244],"[4.9024349e-04 4.4925269e-03 4.4064755e-03 ... 2.2687078e+00 2.1509085e+00
 1.5525498e+00]"
1660,ID_9a2512e16,[0.00201779 0.01280513 0.00535566 0.01486669 0.01314696 0.01674654],"[6.1054027e-04 3.9321226e-03 4.5026811e-03 ... 3.4555418e+00 9.9265343e-01
 1.1241320e+00]"
1661,ID_10b4ffd3a,[0.00113832 0.01138082 0.00506726 0.01171335 0.01179283 0.01352946],"[6.9122692e-04 3.7777501e-03 5.4763793e-03 ... 2.8958402e+00 2.5776722e+00
 1.0036689e+00]"
1662,ID_ca620c9eb,[0.00129769 0.01034124 0.00365301 0.01101579 0.01026978 0.01417814],"[7.9513434e-04 4.8239655e-03 6.5363739e-03 ... 8.7353742e-01 1.0011722e+00
 1.0039599e+00]"
1663,ID_a8a568583,[0.00075938 0.01020524 0.00430223 0.01674729 0.01696294 0.02233709],"[7.6681597e-04 4.9888869e-03 6.7032832e-03 ... 8.5219753e-01 9.6096480e-01
 1.0793600e+00]"
1664,ID_6e678309f,[0.00089255 0.0163114  0.00458011 0.01368714 0.01122792 0.02297582],"[2.9036694e-04 4.0906714e-03 2.1088601e-03 ... 1.1409341e+00 7.0741147e-01
 3.9340138e-01]"
1665,ID_01453cd3c,[0.00562145 0.04858084 0.02131858 0.0458744  0.03681055 0.11133151],"[2.9928176e-04 3.8275318e-03 2.0415166e-03 ... 4.0652910e-01 4.7605169e-01
 1.0649025e+00]"
1666,ID_6766ddb24,[0.01051488 0.06069587 0.0529806  0.07745589 0.08842672 0.23390938],"[3.0308909e-04 4.9192975e-03 2.0841758e-03 ... 3.2807136e-01 4.7293559e-01
 1.1825324e+00]"
1667,ID_b0900000d,[0.01357037 0.07550603 0.07023354 0.10409298 0.08196629 0.33562475],"[3.3739081e-04 5.7268068e-03 2.6865220e-03 ... 4.3356457e-01 4.1069571e-02
 5.5092806e-01]"
1668,ID_703be914c,[0.00614865 0.04672668 0.0369147  0.0625789  0.04127007 0.15114334],"[3.2163301e-04 5.1678685e-03 2.5382172e-03 ... 4.6732509e-01 1.2046497e-01
 3.4943256e-01]"
1669,ID_d3c339890,[0.00535009 0.04586196 0.03380411 0.03894467 0.03432392 0.09562043],"[2.8530799e-04 5.8197733e-03 2.5738438e-03 ... 4.5367533e-01 2.9585677e-01
 3.3845285e-01]"
1670,ID_c0c8b6e40,[0.01361645 0.08522326 0.07837703 0.10169739 0.10082838 0.2961796 ],"[3.0311570e-04 5.5603948e-03 2.2380748e-03 ... 6.6794562e-01 4.9817967e-01
 5.9708023e-01]"
1671,ID_4114ab2b0,[0.04656342 0.23676208 0.21338473 0.28814334 0.3065462  0.64924324],"[3.3386634e-04 4.9610818e-03 2.2183647e-03 ... 5.4494911e-01 9.8905392e-02
 7.7592641e-01]"
1672,ID_394e6d537,[0.03941964 0.20354956 0.18843262 0.2304002  0.24121709 0.5475144 ],"[3.2719283e-04 4.3856557e-03 2.0497250e-03 ... 5.4192108e-01 1.0800252e-01
 3.0646503e-01]"
1673,ID_34e9ed32f,[0.04474967 0.20132378 0.19020188 0.2258093  0.23038092 0.57246506],"[2.8239598e-04 3.8951547e-03 2.1776641e-03 ... 4.4956538e-01 1.6655615e-01
 5.7635081e-01]"
1674,ID_b4fd49400,[0.0628919  0.25466752 0.26037395 0.2933881  0.30044085 0.6677302 ],"[2.5369955e-04 3.9021568e-03 2.0216985e-03 ... 9.8534942e-01 1.0784198e-01
 2.6733267e-01]"
1675,ID_83c03e63f,[0.07603303 0.2922551  0.29522565 0.35691833 0.40948755 0.7262061 ],"[2.4181712e-04 3.0091805e-03 2.0831437e-03 ... 1.0620599e+00 2.2169515e-01
 1.4066386e-01]"
1676,ID_1a797250e,[0.04579757 0.23097184 0.229335   0.30206555 0.31590104 0.63106495],"[2.4123859e-04 3.4240168e-03 2.1590963e-03 ... 1.5604464e+00 2.6095015e-01
 6.4543933e-02]"
1677,ID_c6e5d8ac1,[0.013039   0.12061199 0.10075658 0.1434964  0.11284567 0.3881516 ],"[2.4560926e-04 2.3925698e-03 2.4117595e-03 ... 2.2044945e+00 5.5653167e-01
 3.1308651e-01]"
1678,ID_08ff143b3,[0.00573944 0.0818991  0.05016563 0.07440881 0.05980773 0.20564233],"[2.8904070e-04 2.8600751e-03 2.4535253e-03 ... 1.8994806e+00 4.2228931e-01
 2.0993707e-01]"
1679,ID_9d6380ba1,[0.01248978 0.1433248  0.09124254 0.12515494 0.11644825 0.4487219 ],"[3.2000995e-04 1.8994896e-03 2.2814809e-03 ... 2.2070744e+00 4.5919248e-01
 3.1648088e-01]"
1680,ID_219e9a758,[0.0268492  0.20161724 0.13232449 0.20555228 0.20510817 0.5810428 ],"[3.0834970e-04 2.2069830e-03 2.5483514e-03 ... 1.4837191e+00 4.7433352e-01
 1.3554791e-02]"
1681,ID_8c8b30b78,[0.02607099 0.21630801 0.1520062  0.20703913 0.19963747 0.55653125],"[3.6537671e-04 3.4755082e-03 2.4541600e-03 ... 1.9430389e+00 3.8482481e-01
 8.9492887e-02]"
1682,ID_0184f9d02,[0.03582168 0.25215676 0.17133974 0.26543236 0.25649485 0.60601604],"[3.5718648e-04 3.0926850e-03 2.5137279e-03 ... 1.4772570e+00 4.8532799e-01
 4.1197509e-01]"
1683,ID_2b35a6411,[0.03692199 0.23062374 0.15065621 0.22547685 0.22416647 0.56512743],"[3.9052646e-04 3.7458099e-03 2.6462071e-03 ... 1.4322839e+00 3.6221215e-01
 1.9783863e-01]"
1684,ID_3449679ae,[0.01191714 0.13421409 0.05175758 0.11863193 0.08645561 0.3388446 ],"[3.9634539e-04 5.3876415e-03 2.5275880e-03 ... 2.1647801e+00 4.1702566e-01
 3.5385728e-01]"
1685,ID_88e3e05fa,[0.01669406 0.11952458 0.07465124 0.13597652 0.11085543 0.4434459 ],"[4.2220892e-04 4.5147338e-03 2.6253113e-03 ... 2.0607986e+00 5.5668199e-01
 3.3126831e-01]"
1686,ID_0ffd6f556,[0.03528322 0.2152482  0.13514721 0.23077956 0.20064785 0.59380305],"[3.8036538e-04 3.9321282e-03 3.1792200e-03 ... 1.4535792e+00 4.5856154e-01
 6.3119197e-01]"
1687,ID_31af92d61,[0.00488167 0.04834962 0.02151036 0.07332345 0.04932483 0.17476536],"[3.2762566e-04 4.3735765e-03 3.0598182e-03 ... 1.7270129e+00 1.4341017e+00
 7.1033764e-01]"
1688,ID_def8d60e8,[0.00573287 0.04363868 0.02124727 0.05925179 0.03485589 0.13662507],"[2.8819987e-04 6.5856655e-03 3.1168857e-03 ... 2.7827220e+00 1.0429443e+00
 1.0557492e+00]"
1689,ID_2887db3dd,[0.0074131  0.0487661  0.02269786 0.07521187 0.04146282 0.1792259 ],"[3.2876121e-04 5.2426737e-03 2.8026074e-03 ... 2.3908949e+00 1.0299841e+00
 4.4080338e-01]"
1690,ID_964514657,[0.01831904 0.088347   0.03747144 0.12552947 0.08296755 0.2724675 ],"[3.4759633e-04 5.2906000e-03 3.2356665e-03 ... 2.4404063e+00 1.7582586e-01
 6.0516328e-01]"
1691,ID_46b7e5f13,[0.00885956 0.05178607 0.02670874 0.07781938 0.05763458 0.15449686],"[3.5470416e-04 5.4014935e-03 3.4146938e-03 ... 1.8515961e+00 2.5741798e-01
 6.0242790e-01]"
1692,ID_2d3de299e,[0.00231912 0.01327399 0.00758871 0.02352065 0.01659265 0.03682284],"[3.6869821e-04 4.8810998e-03 3.5527898e-03 ... 3.1819658e+00 7.8429580e-01
 1.6482399e+00]"
1693,ID_1af000bb4,[0.00138738 0.00748145 0.00471092 0.01000933 0.0103744  0.01739575],"[4.4203724e-04 4.6804827e-03 4.3005352e-03 ... 2.4364307e+00 8.9822292e-01
 2.1442239e+00]"
1694,ID_86361aabb,[0.00276903 0.01746356 0.00963889 0.01646123 0.01739051 0.0352072 ],"[4.6820001e-04 5.5286936e-03 4.4326950e-03 ... 2.1245167e+00 7.8258061e-01
 9.7991806e-01]"
1695,ID_94594ba27,[0.00089202 0.00616499 0.00355513 0.00906278 0.00920163 0.01496166],"[4.6894292e-04 6.4132977e-03 4.8601353e-03 ... 2.3643003e+00 1.8903720e+00
 1.5368505e+00]"
1696,ID_ff2b7953f,[0.00052934 0.00729019 0.00490698 0.00882311 0.00935486 0.02154762],"[2.5745484e-04 5.0603375e-03 2.1098186e-03 ... 1.7848864e+00 3.0373645e-01
 9.0679425e-01]"
1697,ID_05fad56d2,[0.00176353 0.0110606  0.00816985 0.01829729 0.00699616 0.02170182],"[2.6389808e-04 6.3540074e-03 2.4398332e-03 ... 2.0573540e+00 8.1979942e-01
 1.4524223e+00]"
